timestamp,flow1,flow2,flow3,pressure,diff12,diff23,ratio12,ratio23,flag_old,zone_old,severity_old,status_old,extra
,,,,,,,,,,zone,risk,reason,
2026-04-04 21:55:02,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,
2026-04-04 21:55:03,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,
2026-04-04 21:55:04,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,
2026-04-04 21:55:05,0.04,0.0,0.0,1.0,0.04,0.0,1.0,1.0,0.0,NORMAL,LOW,Normal,
2026-04-04 21:55:06,0.59,0.0,0.0,1.0,0.59,0.0,0.0,1.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:55:07,0.85,0.4,0.0,1.0,0.45,0.4,0.4705882353,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,
2026-04-04 21:55:08,1.04,1.0,0.04,1.0,0.04,0.96,0.9615384615,0.04,1.0,LEAK_2_3,HIGH,Leak detected at LEAK_2_3,
2026-04-04 21:55:09,1.21,1.5,0.51,1.0,0.29,0.99,1.239669421,0.34,1.0,LEAK_2_3,HIGH,Leak detected at LEAK_2_3,
2026-04-04 21:55:10,1.36,1.93,1.12,1.0,0.57,0.81,1.419117647,0.5803108808,1.0,LEAK_2_3,HIGH,Leak detected at LEAK_2_3,
2026-04-04 21:55:11,1.51,2.15,1.58,1.0,0.64,0.57,1.42384106,0.7348837209,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:12,1.66,2.35,1.99,1.0,0.69,0.36,1.415662651,0.8468085106,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:13,1.72,2.44,2.27,1.0,0.72,0.17,1.418604651,0.9303278689,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:14,1.81,2.55,2.51,1.0,0.74,0.04,1.408839779,0.9843137255,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:15,1.82,2.58,2.68,1.0,0.76,0.1,1.417582418,1.03875969,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:16,1.88,2.65,2.75,1.0,0.77,0.1,1.409574468,1.037735849,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:17,1.91,2.65,2.81,1.0,0.74,0.16,1.387434555,1.060377358,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:18,1.9,2.7,2.89,1.0,0.8,0.19,1.421052632,1.07037037,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:19,1.93,2.69,2.86,1.0,0.76,0.17,1.393782383,1.063197026,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:20,1.91,2.72,2.92,1.0,0.81,0.2,1.42408377,1.073529412,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:21,1.94,2.71,2.93,1.0,0.77,0.22,1.396907216,1.081180812,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:24,1.96,2.69,2.97,1.0,0.73,0.28,1.37244898,1.104089219,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:25,1.93,2.69,3.0,1.0,0.76,0.31,1.393782383,1.115241636,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:25,1.95,2.72,2.98,1.0,0.77,0.26,1.394871795,1.095588235,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:26,1.93,2.7,2.96,1.0,0.77,0.26,1.398963731,1.096296296,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:26,1.95,2.69,3.0,1.0,0.74,0.31,1.379487179,1.115241636,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:27,1.96,2.68,2.94,1.0,0.72,0.26,1.367346939,1.097014925,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:28,1.93,2.68,2.94,1.0,0.75,0.26,1.388601036,1.097014925,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:29,1.95,2.72,2.93,1.0,0.77,0.21,1.394871795,1.077205882,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:30,1.93,2.7,2.93,1.0,0.77,0.23,1.398963731,1.085185185,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:31,1.95,2.69,2.89,1.0,0.74,0.2,1.379487179,1.074349442,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:32,1.96,2.68,2.91,1.0,0.72,0.23,1.367346939,1.085820896,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:33,1.94,2.68,2.91,1.0,0.74,0.23,1.381443299,1.085820896,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:34,1.95,2.67,2.92,1.0,0.72,0.25,1.369230769,1.093632959,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:35,1.97,2.67,2.92,1.0,0.7,0.25,1.355329949,1.093632959,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:36,1.94,2.71,2.93,1.0,0.77,0.22,1.396907216,1.081180812,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:37,1.96,2.7,2.89,1.0,0.74,0.19,1.37755102,1.07037037,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:38,1.97,2.69,2.9,1.0,0.72,0.21,1.365482234,1.078066914,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:39,1.94,2.68,2.91,1.0,0.74,0.23,1.381443299,1.085820896,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:40,1.96,2.72,2.88,1.0,0.76,0.16,1.387755102,1.058823529,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:41,1.93,2.7,2.89,1.0,0.77,0.19,1.398963731,1.07037037,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:42,1.95,2.69,2.91,1.0,0.74,0.22,1.379487179,1.081784387,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:43,1.97,2.72,2.87,1.0,0.75,0.15,1.38071066,1.055147059,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:44,1.94,2.71,2.89,1.0,0.77,0.18,1.396907216,1.066420664,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:45,1.96,2.69,2.9,1.0,0.73,0.21,1.37244898,1.078066914,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:46,1.93,2.69,2.87,1.0,0.76,0.18,1.393782383,1.066914498,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:47,1.95,2.68,2.89,1.0,0.73,0.21,1.374358974,1.078358209,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:48,1.93,2.68,2.9,1.0,0.75,0.22,1.388601036,1.082089552,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:49,1.95,2.67,2.87,1.0,0.72,0.2,1.369230769,1.074906367,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:50,1.92,2.67,2.89,1.0,0.75,0.22,1.390625,1.082397004,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:51,1.95,2.67,2.86,1.0,0.72,0.19,1.369230769,1.071161049,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:52,1.92,2.67,2.88,1.0,0.75,0.21,1.390625,1.078651685,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:53,1.95,2.67,2.86,1.0,0.72,0.19,1.369230769,1.071161049,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:54,1.92,2.67,2.88,1.0,0.75,0.21,1.390625,1.078651685,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:55,1.95,2.67,2.9,1.0,0.72,0.23,1.369230769,1.086142322,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:56,1.92,2.67,2.87,1.0,0.75,0.2,1.390625,1.074906367,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:57,1.95,2.67,2.89,1.0,0.72,0.22,1.369230769,1.082397004,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:58,1.92,2.67,2.9,1.0,0.75,0.23,1.390625,1.086142322,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:55:59,1.91,2.67,2.87,1.0,0.76,0.2,1.397905759,1.074906367,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:00,1.93,2.67,2.89,1.0,0.74,0.22,1.383419689,1.082397004,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:01,1.91,2.63,2.86,1.0,0.72,0.23,1.376963351,1.087452471,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:02,1.9,2.64,2.88,1.0,0.74,0.24,1.389473684,1.090909091,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:03,1.89,2.65,2.86,1.0,0.76,0.21,1.402116402,1.079245283,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:04,1.88,2.61,2.84,1.0,0.73,0.23,1.388297872,1.088122605,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:05,1.88,2.63,2.83,1.0,0.75,0.2,1.39893617,1.076045627,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:06,1.87,2.6,2.82,1.0,0.73,0.22,1.390374332,1.084615385,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:07,1.87,2.58,2.81,1.0,0.71,0.23,1.379679144,1.089147287,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:08,1.91,2.61,2.77,1.0,0.7,0.16,1.366492147,1.061302682,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:09,1.9,2.62,2.74,1.0,0.72,0.12,1.378947368,1.045801527,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:10,1.89,2.6,2.68,1.0,0.71,0.08,1.375661376,1.030769231,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:11,1.88,2.62,2.67,1.0,0.74,0.05,1.393617021,1.019083969,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:12,1.88,2.63,2.67,1.0,0.75,0.04,1.39893617,1.015209125,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:13,1.91,2.6,2.67,1.0,0.69,0.07,1.361256545,1.026923077,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:14,1.9,2.62,2.67,1.0,0.72,0.05,1.378947368,1.019083969,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:15,1.89,2.6,2.63,1.0,0.71,0.03,1.375661376,1.011538462,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:16,1.88,2.62,2.64,1.0,0.74,0.02,1.393617021,1.007633588,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:17,1.84,2.59,2.61,1.0,0.75,0.02,1.407608696,1.007722008,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:18,1.85,2.53,2.59,1.0,0.68,0.06,1.367567568,1.023715415,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:19,1.85,2.57,2.57,1.0,0.72,0.0,1.389189189,1.0,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:20,1.86,2.52,2.6,1.0,0.66,0.08,1.35483871,1.031746032,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:21,1.82,2.57,2.58,1.0,0.75,0.01,1.412087912,1.003891051,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:22,1.83,2.52,2.57,1.0,0.69,0.05,1.37704918,1.01984127,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:23,1.8,2.52,2.56,1.0,0.72,0.04,1.4,1.015873016,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:24,1.82,2.48,2.51,1.0,0.66,0.03,1.362637363,1.012096774,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:25,1.8,2.46,2.52,1.0,0.66,0.06,1.366666667,1.024390244,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:26,1.78,2.48,2.48,1.0,0.7,0.0,1.393258427,1.0,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:27,1.76,2.46,2.5,1.0,0.7,0.04,1.397727273,1.016260163,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:28,1.75,2.44,2.47,1.0,0.69,0.03,1.394285714,1.012295082,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:29,1.79,2.43,2.49,1.0,0.64,0.06,1.357541899,1.024691358,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:30,1.77,2.46,2.46,1.0,0.69,0.0,1.389830508,1.0,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:31,1.76,2.44,2.48,1.0,0.68,0.04,1.386363636,1.016393443,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:32,1.75,2.43,2.46,1.0,0.68,0.03,1.388571429,1.012345679,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:33,1.75,2.42,2.48,1.0,0.67,0.06,1.382857143,1.024793388,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:34,1.78,2.41,2.46,1.0,0.63,0.05,1.353932584,1.020746888,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:35,1.77,2.41,2.48,1.0,0.64,0.07,1.361581921,1.029045643,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:36,1.72,2.41,2.46,1.0,0.69,0.05,1.401162791,1.020746888,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:37,1.72,2.4,2.4,1.0,0.68,0.0,1.395348837,1.0,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:38,1.73,2.36,2.4,1.0,0.63,0.04,1.36416185,1.016949153,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:39,1.73,2.37,2.4,1.0,0.64,0.03,1.369942197,1.012658228,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:40,1.69,2.34,2.4,1.0,0.65,0.06,1.384615385,1.025641026,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:41,1.7,2.36,2.36,1.0,0.66,0.0,1.388235294,1.0,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:42,1.71,2.33,2.37,1.0,0.62,0.04,1.362573099,1.017167382,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:43,1.68,2.35,2.38,1.0,0.67,0.03,1.398809524,1.012765957,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:44,1.69,2.33,2.39,1.0,0.64,0.06,1.378698225,1.025751073,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:45,1.71,2.35,2.35,1.0,0.64,0.0,1.374269006,1.0,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:46,1.71,2.32,2.37,1.0,0.61,0.05,1.356725146,1.021551724,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:47,1.68,2.35,2.38,1.0,0.67,0.03,1.398809524,1.012765957,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:48,1.7,2.36,2.34,1.0,0.66,0.02,1.388235294,0.9915254237,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:49,1.67,2.33,2.36,1.0,0.66,0.03,1.395209581,1.012875536,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:50,1.69,2.31,2.33,1.0,0.62,0.02,1.366863905,1.008658009,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:51,1.66,2.3,2.31,1.0,0.64,0.01,1.385542169,1.004347826,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:52,1.64,2.29,2.26,1.0,0.65,0.03,1.396341463,0.9868995633,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:53,1.63,2.28,2.26,1.0,0.65,0.02,1.398773006,0.9912280702,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:54,1.62,2.24,2.26,1.0,0.62,0.02,1.382716049,1.008928571,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:55,1.61,2.25,2.26,1.0,0.64,0.01,1.397515528,1.004444444,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:56,1.61,2.21,2.22,1.0,0.6,0.01,1.372670807,1.004524887,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:57,1.61,2.23,2.24,1.0,0.62,0.01,1.385093168,1.004484305,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:58,1.61,2.24,2.25,1.0,0.63,0.01,1.391304348,1.004464286,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:56:59,1.6,2.21,2.21,1.0,0.61,0.0,1.38125,1.0,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:00,1.6,2.23,2.23,1.0,0.63,0.0,1.39375,1.0,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:01,1.6,2.2,2.24,1.0,0.6,0.04,1.375,1.018181818,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:02,1.6,2.22,2.25,1.0,0.62,0.03,1.3875,1.013513514,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:03,1.6,2.19,2.21,1.0,0.59,0.02,1.36875,1.00913242,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:04,1.6,2.22,2.23,1.0,0.62,0.01,1.3875,1.004504505,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:05,1.6,2.23,2.24,1.0,0.63,0.01,1.39375,1.004484305,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:06,1.6,2.2,2.21,1.0,0.6,0.01,1.375,1.004545455,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:07,1.56,2.18,2.23,1.0,0.62,0.05,1.397435897,1.02293578,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:08,1.57,2.17,2.2,1.0,0.6,0.03,1.382165605,1.013824885,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:09,1.54,2.16,2.14,1.0,0.62,0.02,1.402597403,0.9907407407,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:10,1.52,2.15,2.14,1.0,0.63,0.01,1.414473684,0.9953488372,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:11,1.54,2.1,2.14,1.0,0.56,0.04,1.363636364,1.019047619,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:12,1.52,2.11,2.14,1.0,0.59,0.03,1.388157895,1.014218009,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:13,1.5,2.12,2.09,1.0,0.62,0.03,1.413333333,0.9858490566,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:14,1.49,2.12,2.11,1.0,0.63,0.01,1.422818792,0.9952830189,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:15,1.52,2.09,2.11,1.0,0.57,0.02,1.375,1.009569378,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:16,1.51,2.1,2.08,1.0,0.59,0.02,1.390728477,0.9904761905,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:17,1.5,2.07,2.1,1.0,0.57,0.03,1.38,1.014492754,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:18,1.53,2.09,2.11,1.0,0.56,0.02,1.366013072,1.009569378,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:19,1.55,2.14,2.16,1.0,0.59,0.02,1.380645161,1.009345794,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:20,1.56,2.18,2.19,1.0,0.62,0.01,1.397435897,1.004587156,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:21,1.57,2.17,2.21,1.0,0.6,0.04,1.382165605,1.01843318,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:22,1.66,2.28,2.27,1.0,0.62,0.01,1.373493976,0.9956140351,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:23,1.72,2.35,2.35,1.0,0.63,0.0,1.36627907,1.0,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:24,1.77,2.45,2.44,1.0,0.68,0.01,1.384180791,0.9959183673,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:25,1.88,2.51,2.55,1.0,0.63,0.04,1.335106383,1.015936255,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:26,1.87,2.6,2.59,1.0,0.73,0.01,1.390374332,0.9961538462,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:27,1.91,2.62,2.65,1.0,0.71,0.03,1.371727749,1.011450382,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:28,1.94,2.67,2.69,1.0,0.73,0.02,1.37628866,1.007490637,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:29,1.96,2.71,2.73,1.0,0.75,0.02,1.382653061,1.007380074,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:30,1.97,2.74,2.75,1.0,0.77,0.01,1.390862944,1.003649635,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:31,1.98,2.76,2.76,1.0,0.78,0.0,1.393939394,1.0,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:32,1.99,2.77,2.77,1.0,0.78,0.0,1.391959799,1.0,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:33,1.99,2.78,2.78,1.0,0.79,0.0,1.396984925,1.0,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:34,2.03,2.75,2.79,1.0,0.72,0.04,1.354679803,1.014545455,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:35,2.02,2.76,2.79,1.0,0.74,0.03,1.366336634,1.010869565,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:36,2.02,2.77,2.79,1.0,0.75,0.02,1.371287129,1.007220217,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:37,2.01,2.78,2.8,1.0,0.77,0.02,1.383084577,1.007194245,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:38,2.01,2.79,2.8,1.0,0.78,0.01,1.388059701,1.003584229,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:39,2.01,2.79,2.8,1.0,0.78,0.01,1.388059701,1.003584229,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:40,2.0,2.75,2.8,1.0,0.75,0.05,1.375,1.018181818,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:41,2.0,2.77,2.84,1.0,0.77,0.07,1.385,1.025270758,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:42,1.96,2.66,2.79,1.0,0.7,0.13,1.357142857,1.04887218,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:43,1.77,2.46,2.59,1.0,0.69,0.13,1.389830508,1.052845528,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:44,1.68,2.32,2.41,1.0,0.64,0.09,1.380952381,1.038793103,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:45,1.58,2.19,2.33,1.0,0.61,0.14,1.386075949,1.063926941,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:46,1.54,2.13,2.27,1.0,0.59,0.14,1.383116883,1.0657277,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:47,1.48,2.09,2.19,1.0,0.61,0.1,1.412162162,1.04784689,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:48,1.44,2.02,2.17,1.0,0.58,0.15,1.402777778,1.074257426,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:49,1.45,2.02,2.12,1.0,0.57,0.1,1.393103448,1.04950495,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
2026-04-04 21:57:50,1.41,1.97,2.04,1.0,0.56,0.07,1.397163121,1.035532995,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,
